flight_id,flight_no,arrival_airport,airport_name,city,scheduled_departure,scheduled_arrival,status,arival_longitude,arival_latitude,model,total_seat_cnt,occ_seats,sum_per_flight,time_in_air
136941,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-27T09:25:00Z,2016-10-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136942,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-22T09:25:00Z,2016-11-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,727500.00,50.0
136943,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-05T09:25:00Z,2016-12-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733800.00,50.0
136944,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-16T09:25:00Z,2017-08-16T10:15:00Z,On Time,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,765300.00,
136945,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-25T09:25:00Z,2016-11-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733800.00,50.0
136946,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-13T09:25:00Z,2017-06-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,664500.00,49.0
136947,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-27T09:25:00Z,2016-09-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,84,682800.00,50.0
136948,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-13T09:25:00Z,2016-11-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136949,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-14T09:25:00Z,2017-04-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,51.0
136950,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-01T09:25:00Z,2017-09-01T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,765300.00,
136951,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,720600.00,49.0
136952,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-24T09:25:00Z,2016-11-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,733800.00,51.0
136953,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136954,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-09T09:25:00Z,2016-09-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,93,739500.00,50.0
136955,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-13T09:25:00Z,2017-07-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,720000.00,51.0
136956,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,746400.00,50.0
136957,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-04T09:25:00Z,2017-05-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,645600.00,50.0
136958,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-21T09:25:00Z,2016-10-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,49.0
136959,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-04T09:25:00Z,2017-04-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,733800.00,50.0
136960,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-09T09:25:00Z,2017-07-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,733800.00,51.0
136961,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-21T09:25:00Z,2016-12-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,49.0
136962,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-26T09:25:00Z,2016-09-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136963,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-04T09:25:00Z,2017-08-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,727500.00,50.0
